file,iso,num_tokens,H_ML,H_MM,H_Jeff,H_Lap,H_SG,H_minmax,H_CS,H_NSB,H_shrink,corpus
vun-x-bible.csv,vun,50000,10.109877,10.2225947635,10.4263778606,10.6830212734,10.1099676697,10.1300123616,10.3610758668,10.2579384751,10.1236860938,PBC
rus-x-bible-slovozhizny2006.csv,rus,50000,10.1116753322,10.2180885185,10.4006360717,10.6377338143,10.1117624387,10.1310202082,10.357188842,10.2425093587,10.1260026175,PBC
ino-x-bible.csv,ino,50000,10.1102899959,10.2067918672,10.3722682677,10.5890579454,10.1103767054,10.1295390265,10.3173578714,10.2283584098,10.1323786807,PBC
rus-x-bible-modern2011.csv,rus,50000,10.122098575,10.2346287882,10.4314377902,10.6831295632,10.1221871616,10.1417737612,10.380430761,10.2642193959,10.1353788444,PBC
ame-x-bible.csv,ame,50000,10.1265326693,10.2587845237,10.5003228169,10.7977023482,10.1266248466,10.1470129142,10.4854864061,10.3039811114,10.1404239645,PBC
swh-x-bible-habarinjema.csv,swh,50000,10.1272925601,10.2340375662,10.421397556,10.6617694275,10.1273811461,10.146963268,10.3658680095,10.2623522425,10.1443084276,PBC
con-x-bible.csv,con,50000,10.1245000029,10.2187801239,10.3747469833,10.5828107163,10.1245845572,10.143271175,10.3252901142,10.2349244823,10.1451547006,PBC
che-x-bible.csv,che,50000,10.1374345189,10.2429820881,10.4242814751,10.6591793588,10.1375218101,10.1568174717,10.3611106524,10.2676565303,10.1465369962,PBC
ces-x-bible-kralicka.csv,ces,50000,10.1347490462,10.2419412877,10.4283485598,10.6682233968,10.1348371301,10.1543085235,10.3659528756,10.2690163758,10.1476617911,PBC
wiu-x-bible.csv,wiu,50000,10.1257659476,10.2138713338,10.3582578728,10.5527286184,10.1258497431,10.1443638749,10.3172761681,10.2275081299,10.1480673714,PBC
hrv-x-bible-2000.csv,hrv,50000,10.1378567935,10.2472419315,10.4343593451,10.6766733358,10.1379439344,10.1572101721,10.3877761593,10.2722796684,10.1533444674,PBC
dig-x-bible.csv,dig,50000,10.1435573456,10.2491626226,10.4308869615,10.6662145805,10.1436447217,10.1629594894,10.3837267871,10.2740894498,10.1600138171,PBC
rus-x-bible-centralasian.csv,rus,50000,10.1453668073,10.2523426446,10.4334006067,10.6694836074,10.1454532281,10.1645593416,10.3906136585,10.2750468869,10.1600961579,PBC
wrs-x-bible.csv,wrs,50000,10.1468953875,10.2717894972,10.4980611313,10.778948385,10.146986847,10.16721135,10.4287093326,10.3126289075,10.1614775142,PBC
swh-x-bible-union1952.csv,swh,50000,10.148349644,10.2567970302,10.4465236942,10.6896260298,10.1484381627,10.1680058507,10.3906401738,10.2852892038,10.1653953612,PBC
myx-x-bible.csv,myx,50000,10.1509329595,10.2624821401,10.4589094953,10.7089817196,10.1510220454,10.1707161079,10.3963688076,10.2931699524,10.1668380894,PBC
swh-x-bible-union1997.csv,swh,50000,10.1560604262,10.2685617855,10.4676322341,10.720307781,10.156149846,10.1759181315,10.4098345946,10.3003931918,10.1722949305,PBC
pol-x-bible-nowagdansk.csv,pol,50000,10.1553230008,10.267853214,10.4635233503,10.7139608818,10.1554113285,10.1749396836,10.4096270682,10.2967003883,10.1729067315,PBC
kmg-x-bible.csv,kmg,50000,10.154931888,10.2675486629,10.4679491752,10.7216073183,10.155021673,10.1748701652,10.3980707856,10.3003973887,10.1761886885,PBC
kxc-x-bible.csv,kxc,50000,10.1676807134,10.2790711975,10.4689332069,10.7142930009,10.1677678204,10.1870265856,10.4151247498,10.3043512884,10.1791919917,PBC
thk-x-bible.csv,thk,50000,10.1644629185,10.2750454934,10.4676570469,10.7143056068,10.1645512904,10.1840877643,10.4175033819,10.3035993724,10.1806234588,PBC
mcf-x-bible.csv,mcf,50000,10.1628487869,10.2745999448,10.4727377591,10.7240961659,10.1629383168,10.1827300183,10.4061418466,10.3065430785,10.1853047724,PBC
hun-x-bible-2012.csv,hun,50000,10.1793148029,10.3005011864,10.5073328256,10.7718913746,10.1794024326,10.1987816733,10.4699413577,10.3290682192,10.1885923023,PBC
ces-x-bible-preklad.csv,ces,50000,10.1809278723,10.2906592571,10.4760884929,10.716855057,10.1810144386,10.20015266,10.4228766335,10.3141733379,10.1936981924,PBC
rus-x-bible-kulakov.csv,rus,50000,10.1841550612,10.2979981269,10.49182583,10.7416906232,10.1842422403,10.2035179472,10.4437769206,10.3239166327,10.197899999,PBC
pol-x-bible-newworld.csv,pol,50000,10.2025387059,10.3151843347,10.5070278047,10.7541814323,10.2026259354,10.2219108382,10.4477877282,10.3409865774,10.2159964874,PBC
not-x-bible.csv,not,50000,10.2045243112,10.3360115373,10.5680416541,10.8571052972,10.20461451,10.2245637424,10.5284005249,10.3745981777,10.2187750602,PBC
kpj-x-bible.csv,kpj,50000,10.2087350386,10.3551830122,10.6237018064,10.9473392521,10.2088284764,10.2294968227,10.5609662932,10.408521371,10.2217494999,PBC
cop-x-bible-bohairicdiacritics.csv,cop,50000,10.213271873,10.3568633104,10.6139785661,10.9281941385,10.2133636145,10.2336573651,10.5673521798,10.4035298334,10.2243246687,PBC
amp-x-bible.csv,amp,50000,10.2119115158,10.3321457205,10.5398187614,10.8038260839,10.2119998998,10.2315436941,10.5023479522,10.3627192704,10.2287737394,PBC
oss-x-bible.csv,oss,50000,10.224314261,10.3312756713,10.5064039739,10.7371338896,10.2243990178,10.2431355448,10.4448636616,10.3495272124,10.237998399,PBC
hae-x-bible.csv,hae,50000,10.2154130408,10.316877783,10.4851464871,10.7068493763,10.215498255,10.2343321603,10.4306933424,10.3355631812,10.2404433935,PBC
cjs-x-bible.csv,cjs,26395,10.2102221816,10.3594655538,10.5294705778,10.7748920669,10.2103568416,10.2319032146,10.4782146343,10.3327625413,10.2431469432,PBC
nya-x-bible-newworld.csv,nya,50000,10.2260500743,10.3455917854,10.5551213694,10.8193882414,10.2261394315,10.2458955436,10.4780562228,10.3787867603,10.2438215322,PBC
jmc-x-bible.csv,jmc,50000,10.228936753,10.356932657,10.5851908355,10.868459404,10.2290275857,10.2491130034,10.5118991812,10.3965792978,10.245407093,PBC
hun-x-bible-2005.csv,hun,50000,10.2540415343,10.3942137845,10.6368217921,10.9382946556,10.2541310956,10.2739419551,10.5888390565,10.4325879335,10.2623171496,PBC
ory-x-bible.csv,ory,50000,10.2432435139,10.3315508773,10.4687122156,10.6567686577,10.2433247318,10.2612670759,10.406146541,10.3394836164,10.2720868781,PBC
hun-x-bible-newworld.csv,hun,50000,10.2640738997,10.4030919939,10.6434364997,10.942362081,10.2641633782,10.2839550841,10.5887681116,10.4409225189,10.2722778854,PBC
teo-x-bible.csv,teo,50000,10.254783901,10.3700840887,10.5636576111,10.8134963793,10.2548705096,10.2740190032,10.5060621066,10.3945949585,10.2754045462,PBC
nya-x-bible-loyera.csv,nya,50000,10.2577136445,10.3759857839,10.5759627611,10.8325360418,10.257800789,10.2770691143,10.5300471245,10.4025460534,10.2757368109,PBC
swk-x-bible.csv,swk,50000,10.2596621913,10.3876869493,10.6121817713,10.892553847,10.2597520351,10.279619041,10.5441231469,10.4242602221,10.2784480113,PBC
guj-x-bible.csv,guj,50000,10.2644792579,10.3718446229,10.5492334939,10.7813283685,10.2645646644,10.2834427111,10.4820387797,10.3918197601,10.2850743742,PBC
yby-x-bible.csv,yby,50000,10.2669079475,10.3728161905,10.5453350106,10.7728468271,10.2669924871,10.2856788726,10.4816006714,10.3903321513,10.2857395593,PBC
hye-x-bible-newworld.csv,hye,50000,10.2679318835,10.3787885705,10.5615074073,10.8001877678,10.2680172673,10.2868931115,10.5059799498,10.399225023,10.2887353393,PBC
ukr-x-bible-2007.csv,ukr,50000,10.2776246911,10.3855094262,10.5571362152,10.7858105996,10.2777079259,10.2961096624,10.5229631172,10.3998740977,10.298306918,PBC
cbt-x-bible.csv,cbt,50000,10.2853352654,10.4004911835,10.5866729291,10.8310584951,10.2854197301,10.3040960704,10.5554761826,10.4189691155,10.3022218125,PBC
cap-x-bible-1978.csv,cap,50000,10.2846280851,10.405093121,10.6077358466,10.8672918414,10.2847151257,10.3039604726,10.5488927659,10.4316862348,10.3032172789,PBC
gum-x-bible.csv,gum,50000,10.2891718273,10.3993937285,10.5752171405,10.8083947485,10.2892553683,10.3077250677,10.5391854556,10.4147784444,10.3043006272,PBC
eko-x-bible.csv,eko,50000,10.2932235777,10.4160979143,10.6285977906,10.8963737127,10.2933124579,10.3129630889,10.5453070118,10.4485487988,10.3127336705,PBC
krc-x-bible.csv,krc,50000,10.29354056,10.4030266866,10.5770268089,10.8082905953,10.2936238797,10.3120442174,10.5328299971,10.4177345273,10.3129166022,PBC
grt-x-bible.csv,grt,50000,10.2948177695,10.3981003075,10.5625466879,10.7820138902,10.294900982,10.3132929506,10.5049908736,10.4119118646,10.3179788908,PBC
acu-x-bible.csv,acu,50000,10.3076738291,10.4245609813,10.6138146237,10.8613423035,10.3077585105,10.326482698,10.5809689905,10.4438376112,10.3238082657,PBC
rim-x-bible.csv,rim,50000,10.3147759689,10.4548616574,10.7020626371,11.0053395097,10.3148669425,10.3349865405,10.6192395238,10.4978744227,10.3299751445,PBC
bmu-x-bible.csv,bmu,50000,10.3137045356,10.4153279743,10.5745840153,10.7887393828,10.3137868848,10.3319867752,10.5137960776,10.4267984865,10.3357791844,PBC
eus-x-bible-navarrolabourdin.csv,eus,50000,10.3300758071,10.4425483125,10.6192862971,10.8540884039,10.3301587757,10.3485016456,10.5611529512,10.4565114216,10.3389870679,PBC
kkl-x-bible.csv,kkl,50000,10.3236839065,10.433213314,10.6128412025,10.8474316935,10.323769138,10.3426079715,10.5402399464,10.4529820368,10.3505204607,PBC
eus-x-bible-Hautin1571.csv,eus,50000,10.3436601898,10.4564933689,10.6328787286,10.8675384846,10.3437429241,10.3620339975,10.5742641247,10.469830401,10.3527074727,PBC
kyg-x-bible.csv,kyg,50000,10.3336418688,10.4359722281,10.5969111115,10.8125383739,10.3337245052,10.3519870881,10.5278677314,10.448195573,10.3593342292,PBC
nas-x-bible.csv,nas,50000,10.3470682306,10.4882936482,10.7275881611,11.0262709988,10.3471567597,10.3667384091,10.6908827779,10.5233162745,10.3599046246,PBC
cop-x-bible-bohairic.csv,cop,50000,10.3507144973,10.4972490326,10.7442516765,11.0516375405,10.3508029737,10.3703749512,10.7030513701,10.5330640496,10.3612972736,PBC
hrv-x-bible-complete.csv,hrv,50000,10.3460627707,10.4685620066,10.6693996327,10.9283634131,10.3461485663,10.365118956,10.60573305,10.491741158,10.3627596211,PBC
agx-x-bible.csv,agx,17901,10.312135542,10.4823882247,10.603975068,10.8203075502,10.3122978236,10.3336105328,10.565909779,10.3979574285,10.3800235539,PBC
inb-x-bible.csv,inb,50000,10.3598897561,10.4644130118,10.6225519788,10.8380596939,10.3599703645,10.3777893782,10.5920664673,10.4716690784,10.3828495958,PBC
eus-x-bible-batua.csv,eus,50000,10.3704547116,10.4705488936,10.6162677562,10.8190355692,10.3705332692,10.3878968793,10.5712922605,10.4725526892,10.3852272466,PBC
awx-x-bible.csv,awx,29821,10.3523034326,10.4922382237,10.6528313692,10.8859708632,10.3524225145,10.3726885017,10.5934668359,10.4672702857,10.3889947687,PBC
amf-x-bible.csv,amf,50000,10.3726746391,10.4760725927,10.6327341785,10.8460102083,10.3727553469,10.3905944368,10.5930525526,10.4835125381,10.3951347738,PBC
fin-x-bible-newworld.csv,fin,50000,10.3942493168,10.5301800436,10.7519873227,11.0343024457,10.3943355432,10.4134059207,10.6886253055,10.5565616699,10.4036343339,PBC
cbi-x-bible.csv,cbi,50000,10.382728593,10.4955617722,10.6741086773,10.9099434055,10.3828120562,10.4012627303,10.6240637914,10.5109020854,10.405843208,PBC
mar-x-bible.csv,mar,50000,10.3816617975,10.4959088178,10.6778569638,10.9170403801,10.3817457018,10.4002938459,10.6078624219,10.5125872595,10.4063695639,PBC
lat-x-bible-novavulgata.csv,lat,50000,10.4081789035,10.536044965,10.7405954345,11.0051028799,10.4082637048,10.4270158416,10.6728663369,10.5568272242,10.4188884759,PBC
for-x-bible.csv,for,50000,10.4025892915,10.5244681685,10.7197021264,10.9736384865,10.4026738703,10.4213745045,10.6623524704,10.5439187173,10.4240533677,PBC
cop-x-bible-sahidic.csv,cop,50000,10.4207337968,10.5813778896,10.8529382509,11.1845651874,10.4208233036,10.4406253442,10.8040686719,10.6235407328,10.4333002416,PBC
wmw-x-bible.csv,wmw,50000,10.4187556849,10.541788718,10.739889249,10.9963069874,10.4188406712,10.437630745,10.6704039874,10.5625557906,10.4395242453,PBC
fin-x-bible-1933.csv,fin,50000,10.4327532031,10.5670392575,10.7794673011,11.0537562628,10.43283768,10.4515210511,10.7223316696,10.5874880762,10.441617745,PBC
lsm-x-bible.csv,lsm,50000,10.424589714,10.5602030478,10.7838274104,11.0665523185,10.4246766419,10.4439001985,10.7103269794,10.588788097,10.4421975749,PBC
lat-x-bible-vulgataclementina.csv,lat,50000,10.4321667512,10.5632933034,10.7721754817,11.0416660648,10.4322515112,10.4509954546,10.7055532314,10.5842946395,10.4426753158,PBC
old-x-bible.csv,old,50000,10.4300433514,10.5790593222,10.8314730249,11.1424372794,10.4301325184,10.4498546698,10.7501089463,10.6176452585,10.4432080009,PBC
tue-x-bible.csv,tue,50000,10.4215250584,10.5332040815,10.7027728864,10.9311015,10.4216063077,10.4395683961,10.6672221917,10.5423865652,10.4452012762,PBC
qvs-x-bible.csv,qvs,50000,10.4282609983,10.5547853534,10.752275436,11.0110383207,10.428344353,10.446777668,10.7146732955,10.5710109382,10.4460782814,PBC
qvz-x-bible.csv,qvz,50000,10.4400580205,10.5613598196,10.7510978846,11.000302403,10.4401413515,10.4585657679,10.6890851781,10.5770293487,10.4625494109,PBC
pol-x-bible-covenant.csv,pol,50000,10.4508959841,10.576886542,10.7727925593,11.0296750296,10.4509791835,10.4693771007,10.7240145432,10.5925596979,10.4687166764,PBC
khk-x-bible.csv,khk,50000,10.4510792471,10.5650088745,10.7379915601,10.969878321,10.4511607036,10.4691680595,10.680030794,10.5748109013,10.4727306139,PBC
qvo-x-bible.csv,qvo,50000,10.4507292821,10.5617879463,10.72822357,10.9532741941,10.4508099546,10.4686428557,10.6638661571,10.569310622,10.4744584364,PBC
awb-x-bible.csv,awb,50000,10.4479885391,10.5563060828,10.7174417281,10.9369090232,10.4480686572,10.4657788789,10.6841432243,10.5623167738,10.4749706987,PBC
guk-x-bible.csv,guk,50000,10.4545053466,10.5713492179,10.7503737017,10.9886809686,10.454587399,10.4727276748,10.6995114606,10.5829915714,10.4767035136,PBC
gag-x-bible.csv,gag,50000,10.4554623591,10.5659295184,10.728873432,10.9510878768,10.4555421691,10.4731852587,10.6782315398,10.5711213788,10.4784439157,PBC
syc-x-bible.csv,syc,50000,10.4579886188,10.5745728051,10.7500705568,10.9857044216,10.4580697292,10.4760024589,10.6981551736,10.5835188161,10.4795031947,PBC
hye-x-bible-eastern.csv,hye,50000,10.4584710211,10.580667291,10.7701718663,11.019677921,10.4585539571,10.476891478,10.7074510818,10.5952302731,10.4810470225,PBC
quw-x-bible.csv,quw,50000,10.4586461126,10.5713494492,10.7408752794,10.9693194203,10.4587270462,10.4766183695,10.6830571528,10.5796468911,10.483755986,PBC
gag-x-bible-latin.csv,gag,50000,10.4659529917,10.5770260829,10.7402355015,10.9629768985,10.4660326541,10.4836432968,10.6893889743,10.5818167097,10.4889307381,PBC
pol-x-bible-living.csv,pol,50000,10.4732217674,10.5901810544,10.7611361007,10.9939024789,10.4733013575,10.4908999158,10.7326734993,10.5948309639,10.4905520823,PBC
qup-x-bible.csv,qup,50000,10.4882211101,10.6128411078,10.8011510797,11.0513528807,10.4883027931,10.5063652337,10.7658992387,10.6237993285,10.5071866465,PBC
kmu-x-bible.csv,kmu,50000,10.4920893936,10.6127419799,10.7964971323,11.0403776987,10.4921713881,10.5102996233,10.7381829887,10.6243942203,10.5130643806,PBC
apw-x-bible.csv,apw,50000,10.5008251168,10.6294269528,10.8291298038,11.0897608212,10.5009084886,10.519344043,10.7790711026,10.6457942499,10.5229703551,PBC
mhr-x-bible.csv,mhr,50000,10.4988442116,10.6013909751,10.7439098861,10.9449430053,10.4989208888,10.5158681893,10.6969759441,10.5985499322,10.5235850013,PBC
bjr-x-bible.csv,bjr,50000,10.5049897719,10.6328269795,10.8347723576,11.0960879429,10.5050741202,10.5237234788,10.751506005,10.6521092837,10.5309179005,PBC
kbr-x-bible.csv,kbr,50000,10.5131607862,10.6305240278,10.802848101,11.036179079,10.5132407645,10.5309231095,10.7553799424,10.6362259134,10.532994478,PBC
yad-x-bible.csv,yad,50000,10.521194725,10.6607898971,10.8761520153,11.15485992,10.5212782609,10.5397541912,10.8249952893,10.6785287226,10.5338988915,PBC
ces-x-bible-ekumenicky.csv,ces,50000,10.526750332,10.6492784219,10.8318354288,11.0758012567,10.5268313317,10.5447404604,10.7740228209,10.6580405609,10.5430044963,PBC
ckt-x-bible.csv,ckt,15959,10.5046299874,10.744597027,10.8944936801,11.1625340511,10.5048098952,10.5271188187,10.899925585,10.6202448567,10.5438597036,PBC
ces-x-bible-bible21.csv,ces,50000,10.5280368578,10.6487904327,10.8275846266,11.0676298053,10.5281174638,10.5459389912,10.7702061388,10.6563404632,10.5453837791,PBC
nnb-x-bible.csv,nnb,50000,10.5664215197,10.7066803316,10.922680711,11.2015128286,10.5665051161,10.5849932289,10.8625474233,10.7246199049,10.5845107433,PBC
kpv-x-bible.csv,kpv,50000,10.5623662214,10.6687216998,10.8131009143,11.0177223355,10.5624420725,10.5792079995,10.7692598693,10.663467131,10.5853503982,PBC
ces-x-bible-living.csv,ces,50000,10.5723057905,10.7092608308,10.9157891953,11.1859401906,10.5723881113,10.5905938474,10.8602755884,10.7227329717,10.5883290549,PBC
chv-x-bible.csv,chv,50000,10.566825224,10.6761093734,10.8263153429,11.0373141618,10.5669017693,10.5838221936,10.7815586766,10.6724807072,10.5921618939,PBC
npi-x-bible-newworld.csv,npi,50000,10.5770553713,10.685661454,10.8351953623,11.0450637833,10.5771320009,10.5940702169,10.7939105529,10.6822960583,10.6036456782,PBC
mdy-x-bible.csv,mdy,50000,10.5953884194,10.7080196212,10.8671500135,11.0864575078,10.5954665334,10.6127325869,10.8071157897,10.7084465277,10.6257661406,PBC
yuz-x-bible.csv,yuz,50000,10.624688873,10.7754505047,11.0011823808,11.2929811362,10.6247714925,10.6430473664,10.9648901304,10.790610681,10.6396790595,PBC
kff-x-bible.csv,kff,50000,10.6130719587,10.7442850727,10.9408912123,11.1994691541,10.6131538462,10.6312598987,10.8652465577,10.7560134192,10.6401968966,PBC
lit-x-bible-tikejimozodis.csv,lit,50000,10.6267656886,10.7602294068,10.9548722326,11.213625782,10.6268462671,10.6446649857,10.8916040119,10.7678390548,10.6422199226,PBC
pbb-x-bible.csv,pbb,50000,10.6256683362,10.7460323835,10.9151883458,11.1469935756,10.6257465341,10.6430347578,10.856311859,10.7464436316,10.6515543965,PBC
pot-x-bible.csv,pot,31108,10.6415266899,10.8865130778,11.1814592869,11.5567774427,10.6416511852,10.6633266521,11.1948366281,10.8731128955,10.6585979522,PBC
cjo-x-bible.csv,cjo,50000,10.6417972839,10.8173299895,11.0943457847,11.434885271,10.6418839765,10.6610649088,11.0432022278,10.8503314175,10.6594224062,PBC
myv-x-bible.csv,myv,50000,10.6491352424,10.7664552031,10.9242305726,11.1456648398,10.6492112447,10.6660141833,10.8804425713,10.7606855865,10.6692656454,PBC
heh-x-bible.csv,heh,50000,10.6567670343,10.8062446675,11.0318297553,11.3217958134,10.6568501737,10.6752385774,10.9542778171,10.8231133858,10.6735539503,PBC
leh-x-bible.csv,leh,50000,10.6577763543,10.7929135988,10.9929037315,11.2558112641,10.6578578791,10.6758844046,10.9077985591,10.8035741193,10.6794723529,PBC
gof-x-bible.csv,gof,50000,10.6538180514,10.7726961228,10.9368156524,11.1636300225,10.6538954025,10.6709954657,10.875217007,10.7706772329,10.6827832783,PBC
aly-x-bible.csv,aly,50000,10.6588652293,10.7895012653,10.9792494621,11.2320964325,10.6589455902,10.676713864,10.9007703388,10.7963362248,10.6852621984,PBC
hub-x-bible-2010.csv,hub,50000,10.6665100652,10.8033352628,10.9990752823,11.2606882154,10.6665898265,10.6842297141,10.9723296003,10.808309335,10.6880044302,PBC
tir-x-bible-newworld.csv,tir,50000,10.6666555619,10.8033076361,11.001209795,11.2639755438,10.6667359796,10.6845199022,10.9505280419,10.810413784,10.691255176,PBC
wal-x-bible.csv,wal,50000,10.6642307824,10.788259275,10.9628563388,11.2005665096,10.6643093062,10.6816698822,10.895983118,10.7894905373,10.6937730017,PBC
kde-x-bible.csv,kde,50000,10.6775968993,10.8135276261,11.0109421019,11.2726006144,10.6776774825,10.6954969716,10.9513504388,10.8211455592,10.7030716883,PBC
ojs-x-bible.csv,ojs,50000,10.6866323931,10.8607656845,11.1318540948,11.4668992104,10.6867183647,10.7057388701,11.0749197134,10.8905715996,10.7059502565,PBC
run-x-bible-newworld.csv,run,50000,10.6835454727,10.8230396562,11.0281929898,11.2973513976,10.6836268898,10.7016311773,10.9495412754,10.8334692592,10.7087349334,PBC
quf-x-bible.csv,quf,50000,10.6962026273,10.8384956392,11.0389981203,11.3071797189,10.6962819192,10.7138197292,11.0121706234,10.8417832033,10.713807316,PBC
hbo-x-bible-aleppo.csv,hbo,50000,10.691598098,10.8181080261,10.9940832387,11.2341584753,10.6916761993,10.7089441715,10.9301997887,10.8179511321,10.7148061949,PBC
gmv-x-bible-geez.csv,gmv,50000,10.6855045319,10.8098071366,10.9832470439,11.2200291254,10.6855826931,10.7028628194,10.9117939975,10.809912083,10.7153709655,PBC
aii-x-bible.csv,aii,50000,10.7080624465,10.8441230158,11.0344197565,11.2909667763,10.7081412013,10.7255572464,10.970540767,10.8457110047,10.7296380386,PBC
cni-x-bible.csv,cni,50000,10.7126692048,10.8878700905,11.1548892241,11.4875526999,10.7127540931,10.7315354949,11.1033954703,10.9132714285,10.7312668257,PBC
sin-x-bible-newworld.csv,sin,50000,10.7024512353,10.8121681931,10.9545925731,11.1586046017,10.7025255303,10.7189458398,10.8912782663,10.8023443523,10.7373333364,PBC
